order_id,customer_id,order_date,category,order_channel,net_revenue,contribution_margin,discount_ratio,returned
O0030290,C00827,2023-07-25,electronics,web,78.55,13.11,0.2011,0
O0032270,C00887,2023-07-25,electronics,app,46.83,8.09,0.1511,0
O0033810,C00926,2023-07-25,grocery,web,62.11,11.75,0.2473,0
O0034733,C00946,2023-07-25,grocery,web,107.11,26.98,0.0567,0
O0036751,C01003,2023-07-25,electronics,app,64.05,12.97,0.1558,0
O0037155,C01015,2023-07-25,beauty,app,49.55,8.79,0.1004,0
O0037477,C01026,2023-07-25,grocery,web,25.48,3.16,0.45,0
O0038256,C01045,2023-07-25,beauty,app,38.39,7.35,0.4083,0
O0038777,C01057,2023-07-25,fashion,app,56.81,7.75,0.2635,0
O0038995,C01063,2023-07-25,home,web,62.31,12.49,0.0513,0
O0041333,C01132,2023-07-25,beauty,app,59.98,12.3,0.341,0
O0042053,C01155,2023-07-25,grocery,web,94.51,20.54,0.0371,0
O0045246,C01239,2023-07-25,electronics,app,65.04,0.5,0.0259,1
O0046497,C01266,2023-07-25,grocery,app,60.2,9.63,0.0488,0
O0048432,C01322,2023-07-25,fashion,web,53.02,10.3,0.363,0
O0048672,C01329,2023-07-25,electronics,app,57.82,9.49,0.0999,0
O0049170,C01348,2023-07-25,beauty,web,45.49,6.91,0.0916,0
O0050321,C01373,2023-07-25,electronics,app,42.25,7.74,0.3306,0
O0001084,C00037,2023-07-26,home,app,68.41,15.94,0.1336,0
O0002072,C00066,2023-07-26,grocery,web,68.64,13.43,0.4316,0
O0004084,C00113,2023-07-26,beauty,app,60.86,14.46,0.167,0
O0004168,C00114,2023-07-26,electronics,web,94.67,21.22,0.1258,0
O0004398,C00123,2023-07-26,grocery,web,68.07,16.36,0.164,0
O0005210,C00145,2023-07-26,grocery,app,69.36,0.5,0.1396,1
O0005378,C00150,2023-07-26,fashion,web,77.83,20.71,0.0673,0
O0010748,C00289,2023-07-26,electronics,app,104.85,26.26,0.1147,0
O0013214,C00370,2023-07-26,grocery,app,66.76,11.3,0.1416,0
O0013564,C00376,2023-07-26,beauty,web,72.13,15.82,0.2637,0
O0013652,C00378,2023-07-26,grocery,web,123.63,25.48,0.0616,0
O0015835,C00442,2023-07-26,fashion,app,63.76,14.29,0.047,0
O0018096,C00499,2023-07-26,grocery,app,42.88,7.43,0.0745,0
O0018813,C00517,2023-07-26,home,assisted,63.52,0.5,0.2291,1
O0019362,C00530,2023-07-26,electronics,web,50.08,7.9,0.1735,0
O0019673,C00536,2023-07-26,home,app,59.88,12.18,0.0947,0
O0019882,C00539,2023-07-26,electronics,web,98.02,26.32,0.2565,0
O0023031,C00637,2023-07-26,grocery,app,61.9,9.72,0.0161,0
O0024877,C00688,2023-07-26,beauty,web,63.68,10.1,0.056,0
O0025211,C00698,2023-07-26,electronics,web,90.91,19.37,0.1161,0
O0026658,C00734,2023-07-26,electronics,app,36.21,5.1,0.1832,0
O0027488,C00753,2023-07-26,grocery,app,30.42,4.31,0.161,0
O0027825,C00762,2023-07-26,fashion,app,69.21,16.63,0.133,0
O0028268,C00771,2023-07-26,grocery,app,89.88,0.5,0.0551,1
O0030227,C00826,2023-07-26,grocery,web,74.4,15.99,0.1662,0
O0030591,C00835,2023-07-26,home,web,74.0,15.88,0.0592,0
O0030972,C00848,2023-07-26,home,app,48.42,6.96,0.2765,0
O0031177,C00854,2023-07-26,electronics,web,31.82,2.86,0.1282,0
O0035641,C00972,2023-07-26,beauty,web,91.19,21.44,0.2946,0
O0036396,C00994,2023-07-26,fashion,app,32.43,4.65,0.2985,0
O0037036,C01010,2023-07-26,grocery,web,66.26,16.39,0.0559,0
O0038568,C01052,2023-07-26,electronics,app,38.09,6.99,0.198,0
O0038776,C01057,2023-07-26,beauty,app,26.12,1.12,0.0484,0
O0040009,C01094,2023-07-26,grocery,web,31.67,0.5,0.2623,1
O0041369,C01133,2023-07-26,fashion,app,85.91,22.78,0.0741,0
O0041538,C01139,2023-07-26,electronics,app,103.41,29.21,0.1925,0
O0043795,C01197,2023-07-26,beauty,app,57.87,12.64,0.0946,0
O0044296,C01212,2023-07-26,grocery,web,62.2,0.5,0.2834,1
O0044945,C01231,2023-07-26,grocery,web,59.96,12.23,0.153,0
O0046064,C01253,2023-07-26,grocery,web,39.29,5.54,0.2981,0
O0046791,C01275,2023-07-26,home,app,63.71,13.99,0.1502,0
O0047175,C01287,2023-07-26,home,app,28.25,4.14,0.4331,0
O0047678,C01298,2023-07-26,grocery,web,51.49,9.85,0.0651,0
O0048073,C01311,2023-07-26,home,app,38.93,7.1,0.0533,0
O0048932,C01338,2023-07-26,home,app,117.28,26.86,0.0371,0
O0001367,C00045,2023-07-27,home,app,85.16,14.75,0.175,0
O0002048,C00065,2023-07-27,grocery,web,47.1,6.97,0.2602,0
O0002328,C00072,2023-07-27,grocery,app,45.28,6.24,0.0886,0
O0002982,C00086,2023-07-27,grocery,web,129.98,33.74,0.1346,0
O0004085,C00113,2023-07-27,home,app,81.63,21.72,0.0732,0
O0004931,C00135,2023-07-27,home,app,99.22,19.0,0.055,0
O0006364,C00176,2023-07-27,home,app,44.73,10.76,0.2776,0
O0006634,C00187,2023-07-27,beauty,assisted,33.26,0.5,0.1455,1
O0015377,C00429,2023-07-27,home,app,40.09,9.12,0.2696,0
O0016233,C00451,2023-07-27,grocery,app,48.83,0.5,0.2651,1
O0018095,C00499,2023-07-27,electronics,web,71.17,14.14,0.0537,0
O0019672,C00536,2023-07-27,beauty,web,39.36,5.92,0.267,0
O0020226,C00550,2023-07-27,fashion,app,66.52,11.32,0.2071,0
O0021967,C00600,2023-07-27,electronics,app,37.85,5.57,0.1856,0
O0026081,C00723,2023-07-27,electronics,web,118.66,34.5,0.1069,0
O0027919,C00764,2023-07-27,fashion,app,50.83,9.62,0.1468,0
O0029438,C00802,2023-07-27,fashion,web,57.93,9.89,0.0194,0
O0030226,C00826,2023-07-27,home,assisted,104.52,26.83,0.1025,0
O0031394,C00862,2023-07-27,grocery,web,51.48,9.45,0.2015,0
O0032268,C00887,2023-07-27,home,web,89.36,15.58,0.1145,0
O0033406,C00917,2023-07-27,grocery,web,88.72,19.84,0.2447,0
O0033487,C00918,2023-07-27,beauty,app,46.17,9.62,0.2759,0
O0033644,C00921,2023-07-27,home,app,131.32,30.47,0.0724,0
O0034334,C00938,2023-07-27,fashion,app,66.43,15.3,0.1087,0
O0035586,C00971,2023-07-27,home,web,49.99,8.28,0.1345,0
O0037236,C01016,2023-07-27,electronics,web,95.59,25.73,0.1793,0
O0039245,C01069,2023-07-27,grocery,app,61.43,15.59,0.1766,0
O0041368,C01133,2023-07-27,beauty,app,47.27,8.36,0.2454,0
O0042455,C01164,2023-07-27,electronics,web,60.99,13.74,0.1448,0
O0046591,C01270,2023-07-27,home,app,97.88,20.25,0.0353,0
O0046704,C01273,2023-07-27,beauty,web,33.52,5.72,0.1232,0
O0046880,C01277,2023-07-27,electronics,app,93.6,22.1,0.2668,0
O0050563,C01381,2023-07-27,electronics,web,96.2,23.36,0.0231,0
O0000335,C00012,2023-07-28,fashion,assisted,57.64,10.95,0.0633,0
O0001245,C00040,2023-07-28,electronics,app,60.13,9.84,0.3183,0
O0002746,C00082,2023-07-28,home,web,75.55,17.34,0.0984,0
O0003236,C00091,2023-07-28,home,app,77.21,18.26,0.1283,0
O0003643,C00101,2023-07-28,electronics,web,44.46,5.03,0.0443,0
O0004001,C00112,2023-07-28,home,web,36.67,5.86,0.1986,0
O0004830,C00132,2023-07-28,beauty,app,58.83,6.23,0.3637,0
O0006854,C00192,2023-07-28,fashion,web,121.84,29.28,0.1372,0
O0006953,C00195,2023-07-28,grocery,web,76.33,20.99,0.0669,0
O0007970,C00221,2023-07-28,beauty,app,60.91,15.03,0.1044,0
O0008070,C00225,2023-07-28,fashion,app,98.37,22.78,0.0978,0
O0008145,C00227,2023-07-28,beauty,app,179.57,56.29,0.2416,0
O0009131,C00255,2023-07-28,grocery,web,51.34,8.39,0.1833,0
O0009985,C00272,2023-07-28,home,app,105.66,25.17,0.1959,0
O0012857,C00361,2023-07-28,beauty,app,28.44,1.62,0.0797,0
O0013347,C00373,2023-07-28,grocery,app,65.13,10.87,0.3095,0
O0015445,C00433,2023-07-28,electronics,app,48.97,8.24,0.1739,0
O0016135,C00449,2023-07-28,beauty,app,62.46,14.97,0.2122,0
O0016912,C00469,2023-07-28,home,app,74.6,18.32,0.0469,0
O0016913,C00469,2023-07-28,beauty,web,39.67,6.42,0.45,0
O0017267,C00476,2023-07-28,beauty,app,85.45,23.27,0.1487,0
O0020539,C00558,2023-07-28,home,app,169.3,42.8,0.033,0
O0020584,C00560,2023-07-28,beauty,app,101.95,27.07,0.0428,0
O0020643,C00562,2023-07-28,grocery,app,98.81,24.28,0.035,0
O0020955,C00571,2023-07-28,grocery,web,47.98,9.48,0.2433,0
O0021366,C00586,2023-07-28,grocery,web,42.39,6.72,0.1049,0
O0024582,C00681,2023-07-28,electronics,app,74.63,17.48,0.2115,0
O0026603,C00733,2023-07-28,fashion,app,73.53,18.64,0.3995,0
O0028017,C00766,2023-07-28,beauty,app,170.18,50.91,0.0647,0
O0029292,C00798,2023-07-28,home,web,81.6,0.5,0.0307,1
O0030027,C00819,2023-07-28,grocery,web,46.5,7.93,0.0388,0
O0030229,C00826,2023-07-28,grocery,app,105.66,22.2,0.15,0
O0031458,C00864,2023-07-28,grocery,web,97.12,22.48,0.0356,0
O0031508,C00865,2023-07-28,fashion,app,103.5,22.36,0.4066,0
O0031718,C00872,2023-07-28,electronics,app,49.27,10.75,0.043,0
O0032567,C00893,2023-07-28,beauty,app,31.2,4.37,0.2831,0
O0033546,C00919,2023-07-28,home,app,67.41,13.24,0.0932,0
O0033592,C00920,2023-07-28,fashion,web,38.6,6.71,0.0747,0
O0033989,C00929,2023-07-28,grocery,web,65.22,14.46,0.0744,0
O0037989,C01040,2023-07-28,fashion,app,51.19,10.3,0.0678,0
O0040917,C01117,2023-07-28,fashion,app,96.9,20.07,0.1184,0
O0042336,C01161,2023-07-28,electronics,web,66.64,17.3,0.1295,0
O0043797,C01197,2023-07-28,beauty,app,69.56,12.24,0.0467,0
O0044338,C01214,2023-07-28,grocery,web,40.35,5.09,0.2849,0
O0049012,C01341,2023-07-28,home,web,92.77,22.5,0.1618,0
O0050054,C01369,2023-07-28,grocery,app,50.8,8.23,0.3126,0
O0000143,C00007,2023-08-01,fashion,web,40.72,6.44,0.2288,0
O0002984,C00086,2023-08-01,grocery,app,51.13,10.76,0.3267,0
O0005470,C00153,2023-08-01,grocery,web,58.03,12.16,0.1203,0
O0006521,C00183,2023-08-01,fashion,web,119.38,27.47,0.0544,0
O0006955,C00195,2023-08-01,home,web,108.95,28.67,0.0511,0
O0010663,C00287,2023-08-01,electronics,app,58.07,15.94,0.3202,0
O0010665,C00287,2023-08-01,beauty,assisted,33.17,6.23,0.2366,0
O0010666,C00287,2023-08-01,beauty,app,105.47,24.14,0.1683,0
O0011225,C00307,2023-08-01,electronics,web,75.11,15.67,0.2735,0
O0015274,C00427,2023-08-01,home,web,37.67,5.61,0.1618,0
O0015950,C00444,2023-08-01,grocery,app,52.19,9.82,0.0958,0
O0017886,C00492,2023-08-01,grocery,app,56.43,9.06,0.0317,0
O0019363,C00530,2023-08-01,fashion,app,72.22,11.64,0.3488,0
O0019493,C00533,2023-08-01,fashion,web,47.89,0.5,0.45,1
O0019947,C00542,2023-08-01,grocery,app,51.09,7.48,0.1325,0
O0022713,C00628,2023-08-01,home,web,103.49,27.07,0.45,0
O0023979,C00664,2023-08-01,home,app,39.2,7.96,0.0967,0
O0027609,C00756,2023-08-01,electronics,app,80.65,17.19,0.1188,0
O0030754,C00842,2023-08-01,home,web,59.45,10.3,0.0914,0
O0030811,C00844,2023-08-01,home,app,58.49,10.54,0.1908,0
O0031509,C00865,2023-08-01,fashion,app,78.3,18.26,0.0937,0
O0031846,C00876,2023-08-01,home,app,70.47,10.26,0.2157,0
O0031926,C00878,2023-08-01,beauty,app,57.83,8.14,0.0543,0
O0032991,C00903,2023-08-01,grocery,web,77.41,24.4,0.0532,0
O0033156,C00908,2023-08-01,grocery,app,51.68,11.2,0.1562,0
O0033908,C00927,2023-08-01,electronics,web,151.94,39.88,0.1129,0
O0036041,C00983,2023-08-01,beauty,app,76.84,13.75,0.2197,0
O0036161,C00987,2023-08-01,home,web,92.25,17.78,0.1107,0
O0037544,C01028,2023-08-01,electronics,web,99.12,26.99,0.1701,0
O0039736,C01086,2023-08-01,home,app,51.66,9.13,0.3049,0
O0040064,C01095,2023-08-01,fashion,web,75.02,0.5,0.2551,1
O0040485,C01106,2023-08-01,beauty,web,34.7,3.24,0.3536,0
O0042546,C01165,2023-08-01,fashion,app,91.27,17.8,0.1295,0
O0043864,C01198,2023-08-01,fashion,web,61.87,11.24,0.325,0
O0045616,C01246,2023-08-01,fashion,app,38.38,5.83,0.1441,0
O0046414,C01263,2023-08-01,home,app,56.51,13.79,0.1209,0
O0048371,C01319,2023-08-01,home,app,104.21,0.5,0.0501,1
O0049414,C01354,2023-08-01,electronics,web,42.01,7.53,0.3549,0
O0000057,C00004,2023-08-02,fashion,app,110.8,25.53,0.0573,0
O0000807,C00029,2023-08-02,grocery,app,69.84,18.83,0.1007,0
O0001647,C00052,2023-08-02,fashion,app,153.56,42.77,0.1128,0
O0002030,C00064,2023-08-02,grocery,app,48.25,6.01,0.0988,0
O0002747,C00082,2023-08-02,beauty,web,70.19,12.98,0.1163,0
O0002902,C00085,2023-08-02,beauty,web,39.27,6.98,0.217,0
O0004503,C00125,2023-08-02,grocery,app,157.4,45.02,0.1386,0
O0005950,C00165,2023-08-02,home,web,89.75,18.01,0.3168,0
O0006638,C00187,2023-08-02,fashion,web,37.95,5.13,0.1599,0
O0010429,C00283,2023-08-02,grocery,app,23.56,3.1,0.3566,0
O0011062,C00302,2023-08-02,home,app,107.62,25.6,0.2004,0
O0011150,C00305,2023-08-02,beauty,web,20.91,1.63,0.45,0
O0013682,C00379,2023-08-02,electronics,app,38.71,6.31,0.2093,0
O0014351,C00399,2023-08-02,electronics,assisted,60.29,10.17,0.1402,0
O0014724,C00413,2023-08-02,electronics,app,115.19,29.73,0.1259,0
O0015277,C00427,2023-08-02,fashion,app,57.27,12.63,0.1571,0
O0015507,C00435,2023-08-02,fashion,web,126.53,36.35,0.0804,0
O0016137,C00449,2023-08-02,home,assisted,63.52,15.31,0.0584,0
O0016558,C00458,2023-08-02,fashion,web,65.37,14.59,0.071,0
O0016648,C00461,2023-08-02,home,app,62.68,0.5,0.1939,1
O0018191,C00503,2023-08-02,beauty,app,40.78,5.81,0.3962,0
O0018443,C00510,2023-08-02,grocery,web,97.94,22.82,0.0425,0
O0018816,C00517,2023-08-02,grocery,web,26.33,3.4,0.3788,0
O0021969,C00600,2023-08-02,beauty,web,40.95,6.16,0.4175,0
O0022255,C00615,2023-08-02,fashion,web,31.23,4.35,0.0669,0
O0024033,C00665,2023-08-02,grocery,app,62.19,11.2,0.128,0
O0024458,C00679,2023-08-02,grocery,web,88.64,22.7,0.315,0
O0024684,C00683,2023-08-02,grocery,web,47.53,0.5,0.3182,1
O0025937,C00719,2023-08-02,electronics,web,94.12,15.99,0.0773,0
O0027007,C00741,2023-08-02,grocery,app,82.94,0.5,0.1614,1
O0029163,C00796,2023-08-02,beauty,web,34.97,5.45,0.1077,0
O0033154,C00908,2023-08-02,beauty,assisted,125.55,36.03,0.0721,0
O0034460,C00940,2023-08-02,home,app,93.33,20.58,0.0773,0
O0035951,C00980,2023-08-02,beauty,app,50.64,8.39,0.0329,0
O0036730,C01002,2023-08-02,fashion,app,158.83,43.18,0.1348,0
O0036755,C01003,2023-08-02,grocery,app,50.97,11.72,0.1061,0
O0038478,C01050,2023-08-02,beauty,app,53.42,10.93,0.0982,0
O0038881,C01059,2023-08-02,fashion,app,76.12,16.78,0.1073,0
O0039306,C01070,2023-08-02,grocery,app,31.95,4.66,0.4187,0
O0039633,C01081,2023-08-02,electronics,app,40.04,6.19,0.1144,0
O0040271,C01100,2023-08-02,home,app,61.52,13.87,0.1487,0
O0044394,C01215,2023-08-02,beauty,app,73.52,14.93,0.1093,0
O0045134,C01236,2023-08-02,home,app,77.34,17.67,0.1547,0
O0045499,C01244,2023-08-02,home,app,122.49,33.75,0.242,0
O0046142,C01255,2023-08-02,fashion,app,46.24,9.35,0.149,0
O0046615,C01271,2023-08-02,grocery,app,75.21,11.92,0.0414,0
O0050436,C01376,2023-08-02,home,assisted,78.5,19.79,0.056,0
O0001310,C00043,2023-08-03,electronics,web,44.07,5.29,0.2932,0
O0006366,C00176,2023-08-03,grocery,app,63.02,14.99,0.0297,0
O0008725,C00243,2023-08-03,electronics,app,42.08,6.62,0.1052,0
O0009481,C00263,2023-08-03,electronics,web,56.4,12.59,0.022,0
O0012329,C00338,2023-08-03,electronics,app,65.38,0.5,0.3732,1
O0013261,C00372,2023-08-03,fashion,web,59.36,12.2,0.1881,0
O0013680,C00379,2023-08-03,fashion,app,48.97,10.37,0.3145,0
O0014972,C00419,2023-08-03,fashion,web,55.04,13.1,0.2392,0
O0016360,C00454,2023-08-03,beauty,app,60.41,13.11,0.1363,0
O0016990,C00471,2023-08-03,electronics,app,67.32,13.76,0.1225,0
O0017418,C00481,2023-08-03,beauty,app,44.67,8.09,0.0509,0
O0019792,C00538,2023-08-03,home,app,43.83,8.66,0.3766,0
O0023844,C00661,2023-08-03,home,app,50.66,10.55,0.04,0
O0024179,C00670,2023-08-03,electronics,web,42.18,6.89,0.2049,0
O0024795,C00686,2023-08-03,grocery,app,96.85,17.87,0.2067,0
O0026964,C00740,2023-08-03,beauty,web,135.19,28.08,0.0853,0
O0028199,C00769,2023-08-03,home,web,65.0,16.52,0.0682,0
O0029935,C00815,2023-08-03,fashion,app,85.37,19.63,0.45,0
O0033305,C00911,2023-08-03,grocery,app,49.07,0.5,0.0936,1
O0033909,C00927,2023-08-03,fashion,app,87.99,22.4,0.3359,0
O0034686,C00945,2023-08-03,fashion,app,46.43,10.67,0.1715,0
O0035708,C00973,2023-08-03,electronics,app,86.35,0.5,0.0213,1
O0037478,C01026,2023-08-03,fashion,web,44.3,7.48,0.1319,0
O0038728,C01055,2023-08-03,home,app,50.9,10.18,0.1573,0
O0039074,C01065,2023-08-03,electronics,app,54.67,11.21,0.1613,0
O0041835,C01151,2023-08-03,beauty,app,72.46,19.15,0.0556,0
O0042158,C01157,2023-08-03,home,app,91.68,24.53,0.0734,0
O0043557,C01189,2023-08-03,electronics,app,72.33,17.22,0.2703,0
O0047880,C01304,2023-08-03,grocery,assisted,39.5,7.16,0.0438,0
O0000427,C00016,2023-08-04,fashion,web,57.96,11.79,0.2167,0
O0002248,C00070,2023-08-04,beauty,app,111.8,26.38,0.1713,0
O0006835,C00191,2023-08-04,beauty,app,72.78,14.32,0.1461,0
O0007537,C00209,2023-08-04,electronics,web,61.15,9.9,0.1411,0
O0008071,C00225,2023-08-04,electronics,web,36.3,5.09,0.1533,0
O0009750,C00268,2023-08-04,home,app,57.26,13.58,0.1857,0
O0011307,C00309,2023-08-04,beauty,app,75.53,16.21,0.1292,0
O0013681,C00379,2023-08-04,home,assisted,89.73,0.5,0.1292,1
O0017081,C00473,2023-08-04,fashion,web,175.8,51.6,0.1197,0
O0017934,C00494,2023-08-04,electronics,web,99.46,23.44,0.1209,0
O0019431,C00531,2023-08-04,fashion,app,96.06,22.76,0.145,0
O0019468,C00532,2023-08-04,home,app,59.94,12.02,0.1033,0
O0019941,C00541,2023-08-04,fashion,web,52.21,5.69,0.1261,0
O0020254,C00551,2023-08-04,grocery,app,118.86,0.5,0.0982,1
O0020339,C00553,2023-08-04,beauty,app,206.4,49.86,0.0152,0
O0021782,C00595,2023-08-04,grocery,app,54.62,12.38,0.2464,0
O0022042,C00605,2023-08-04,fashion,app,47.27,5.87,0.1133,0
O0022174,C00611,2023-08-04,home,app,107.64,24.76,0.1267,0
O0022937,C00635,2023-08-04,beauty,app,101.29,16.51,0.078,0
O0025038,C00693,2023-08-04,fashion,web,21.91,2.49,0.0426,0
O0025104,C00694,2023-08-04,beauty,app,34.72,6.5,0.0915,0
O0025189,C00697,2023-08-04,home,web,35.16,3.4,0.1942,0
O0025533,C00705,2023-08-04,fashion,web,31.95,4.82,0.2605,0
O0027491,C00753,2023-08-04,fashion,app,37.75,6.77,0.1532,0
O0029380,C00800,2023-08-04,fashion,web,112.43,23.7,0.0145,0
O0029837,C00812,2023-08-04,home,app,41.51,7.38,0.3663,0
O0031010,C00849,2023-08-04,home,app,41.24,9.07,0.2069,0
O0031721,C00872,2023-08-04,beauty,app,79.26,19.38,0.1802,0
O0032653,C00894,2023-08-04,home,web,84.64,22.0,0.0944,0
O0032989,C00903,2023-08-04,grocery,app,98.4,25.91,0.1729,0
O0033409,C00917,2023-08-04,fashion,app,56.7,13.73,0.2598,0
O0033813,C00926,2023-08-04,home,app,162.04,40.52,0.0346,0
O0035000,C00954,2023-08-04,home,app,67.25,17.02,0.0452,0
O0035001,C00954,2023-08-04,fashion,app,132.11,37.47,0.1345,0
O0036089,C00985,2023-08-04,beauty,app,51.42,12.56,0.0909,0
O0037948,C01039,2023-08-04,home,app,115.66,24.69,0.0801,0
O0040270,C01100,2023-08-04,electronics,web,63.14,18.22,0.0727,0
O0040919,C01117,2023-08-04,home,web,147.15,43.67,0.1269,0
O0042845,C01175,2023-08-04,fashion,app,67.97,17.19,0.1764,0
O0043248,C01183,2023-08-04,grocery,app,113.34,31.36,0.1405,0
O0044657,C01222,2023-08-04,beauty,web,49.6,9.84,0.1706,0
O0045501,C01244,2023-08-04,grocery,web,122.16,30.09,0.0182,0
O0046068,C01253,2023-08-04,grocery,web,48.03,10.09,0.2728,0
O0046343,C01262,2023-08-04,home,app,80.04,17.55,0.0515,0
O0051064,C01394,2023-08-04,electronics,web,84.48,21.43,0.0112,0
O0051112,C01395,2023-08-04,beauty,web,42.33,6.67,0.177,0
O0001025,C00036,2023-08-05,beauty,web,48.26,9.38,0.0872,0
O0001947,C00061,2023-08-05,fashion,app,37.25,4.76,0.1114,0
O0002655,C00078,2023-08-05,beauty,app,61.39,8.48,0.2199,0
O0003695,C00103,2023-08-05,beauty,app,89.59,20.32,0.2551,0
O0006096,C00171,2023-08-05,fashion,app,41.72,9.36,0.1266,0
O0007781,C00217,2023-08-05,beauty,web,54.48,0.5,0.212,1
O0008395,C00232,2023-08-05,grocery,web,143.31,38.14,0.0086,0
O0008414,C00233,2023-08-05,electronics,app,64.18,10.36,0.1605,0
O0009989,C00272,2023-08-05,electronics,web,59.5,13.6,0.1891,0
O0010328,C00281,2023-08-05,electronics,app,82.95,17.17,0.0286,0
O0011667,C00316,2023-08-05,beauty,app,49.26,11.16,0.066,0
O0012003,C00329,2023-08-05,grocery,app,149.86,40.47,0.1588,0
O0012900,C00362,2023-08-05,home,web,65.8,14.1,0.1303,0
O0013567,C00376,2023-08-05,fashion,app,87.45,19.91,0.0832,0
O0014695,C00412,2023-08-05,beauty,app,63.69,11.31,0.1131,0
O0014973,C00419,2023-08-05,beauty,app,39.36,5.66,0.1563,0
O0015169,C00424,2023-08-05,grocery,app,94.05,24.1,0.0296,0
O0018143,C00500,2023-08-05,beauty,app,53.42,12.24,0.0433,0
O0018380,C00509,2023-08-05,home,app,91.33,14.54,0.0371,0
O0020613,C00561,2023-08-05,electronics,web,50.27,11.56,0.1782,0
O0025375,C00702,2023-08-05,beauty,web,84.63,19.21,0.0315,0
O0025785,C00716,2023-08-05,grocery,app,37.04,4.61,0.1254,0
O0026297,C00727,2023-08-05,fashion,web,74.1,0.5,0.1868,1
O0026434,C00730,2023-08-05,beauty,web,87.82,25.1,0.3055,0
O0029514,C00804,2023-08-05,grocery,app,38.44,4.55,0.3267,0
O0029898,C00814,2023-08-05,beauty,web,67.46,10.73,0.1644,0
O0030774,C00843,2023-08-05,home,app,73.88,16.33,0.1964,0
O0031421,C00863,2023-08-05,electronics,web,47.87,5.34,0.0837,0
O0031722,C00872,2023-08-05,electronics,app,72.7,15.3,0.0316,0
O0036806,C01004,2023-08-05,home,web,126.39,34.08,0.0158,0
O0043321,C01184,2023-08-05,grocery,app,80.12,17.16,0.159,0
O0043395,C01185,2023-08-05,grocery,app,61.23,0.5,0.0113,1
O0047238,C01288,2023-08-05,fashion,web,82.5,17.67,0.1913,0
O0047407,C01293,2023-08-05,fashion,web,95.09,22.75,0.0713,0
O0047947,C01307,2023-08-05,home,web,42.38,5.45,0.3381,0
O0048673,C01329,2023-08-05,grocery,app,83.88,17.21,0.0855,0
O0048830,C01333,2023-08-05,electronics,web,102.91,22.23,0.1105,0
O0049017,C01341,2023-08-05,beauty,web,98.72,31.42,0.0016,0
O0049991,C01368,2023-08-05,electronics,app,124.65,29.43,0.1941,0
O0050211,C01371,2023-08-05,home,app,76.14,20.32,0.2482,0
O0051061,C01394,2023-08-05,electronics,web,39.56,7.72,0.3203,0
O0003116,C00089,2023-08-06,fashion,web,39.06,8.04,0.2745,0
O0003935,C00110,2023-08-06,grocery,app,35.93,0.5,0.1183,1
O0003936,C00110,2023-08-06,grocery,assisted,47.92,7.26,0.0271,0
O0005083,C00140,2023-08-06,beauty,app,44.29,7.82,0.1909,0
O0005732,C00159,2023-08-06,electronics,app,47.19,7.3,0.1237,0
O0005850,C00163,2023-08-06,electronics,web,50.97,7.6,0.0862,0
O0007121,C00199,2023-08-06,home,app,90.69,16.05,0.0492,0
O0007349,C00205,2023-08-06,beauty,app,43.7,8.97,0.4478,0
O0007910,C00220,2023-08-06,electronics,web,51.39,5.8,0.1186,0
O0010912,C00294,2023-08-06,beauty,web,84.84,20.41,0.1419,0
O0012025,C00330,2023-08-06,electronics,app,63.13,14.92,0.2966,0
O0012901,C00362,2023-08-06,beauty,app,99.04,24.11,0.0381,0
O0013156,C00369,2023-08-06,electronics,app,67.52,15.34,0.1168,0
O0014211,C00395,2023-08-06,home,web,59.45,14.28,0.1671,0
O0016359,C00454,2023-08-06,fashion,web,68.91,16.84,0.2231,0
O0016618,C00460,2023-08-06,home,app,95.9,19.38,0.084,0
O0017534,C00483,2023-08-06,grocery,assisted,77.83,15.12,0.1143,0
O0017672,C00486,2023-08-06,home,app,148.25,38.57,0.061,0
O0020511,C00557,2023-08-06,beauty,web,115.21,25.47,0.0525,0
O0021674,C00593,2023-08-06,grocery,app,57.04,10.98,0.1151,0
O0022254,C00615,2023-08-06,home,app,33.9,3.91,0.3907,0
O0022319,C00617,2023-08-06,home,app,51.94,8.65,0.2212,0
O0024228,C00671,2023-08-06,grocery,app,46.88,11.13,0.3553,0
O0027297,C00748,2023-08-06,grocery,web,97.37,20.92,0.1436,0
O0027720,C00759,2023-08-06,beauty,app,144.0,38.67,0.1326,0
O0029227,C00797,2023-08-06,grocery,app,76.46,15.75,0.3329,0
O0029228,C00797,2023-08-06,electronics,app,75.39,22.05,0.1297,0
O0029669,C00808,2023-08-06,electronics,web,150.15,44.24,0.0477,0
O0030635,C00837,2023-08-06,electronics,web,74.08,14.73,0.2267,0
O0031086,C00851,2023-08-06,electronics,assisted,78.55,22.57,0.1797,0
O0031397,C00862,2023-08-06,grocery,app,52.45,8.01,0.1625,0
O0031980,C00879,2023-08-06,beauty,app,65.55,0.5,0.2295,1
